f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,label
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,3,3,6.333333333333333,13,5.0,3,10,26,1,0,1,1,0,1,0,1,1,0,46,21,18,7,10,4,0,0.391304347826087,0.0,0.0,0.45652173913043476,0.8571428571428571,0.0,0,0,3,0,0.06521739130434782,0,1,0,1,1,0,0,36,19,13,8,3,0,10,13,10,10,0,0,0,0,2,3,5,0.021739130434782608,0.0,0.05555555555555555,0.1,0.0,0.0,9,2,4,1,1,0,4.156304282370468,3.52257158913636,3.3082708345352603,2.9219280948873623,1.5,0.0,1,0,0,0,0.0,0,1,1
0,3,1,14.666666666666666,35,9.0,3,16,33,5,5,0,0,0,5,5,0,0,0,64,46,10,0,9,5,0,0.15625,0.0,0.0,0.71875,0.21739130434782608,0.0,0,0,3,0,0.03125,0,5,5,0,0,0,0,49,36,8,8,4,0,9,35,9,9,0,0,0,0,2,1,3,0.078125,0.10869565217391304,0.0,0.0,0.0,0.0,10,5,2,1,1,0,4.502913476123045,4.305320651332932,3.1219280948873624,2.94770277922009,2.321928094887362,0.0,1,0,0,0,0.0,0,1,1
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,2,4,9.5,16,11.0,3,17,47,0,0,0,0,0,0,0,0,0,0,76,20,48,39,8,5,0,0.631578947368421,0.0,0.0,0.2631578947368421,2.4,0.0,0,0,2,0,0.02631578947368421,0,0,0,0,0,0,0,64,19,40,7,4,0,14,16,14,14,0,0,0,0,1,4,5,0.0,0.0,0.0,0.0,0.0,0.0,12,1,8,1,1,0,4.309766658889009,3.584183719779189,4.183208073322317,2.75,2.321928094887362,0.0,1,0,0,0,0.0,0,1,1
0,1,0,4.0,4,0.0,4,0,4,4,4,0,0,0,4,4,0,0,0,11,4,0,0,0,0,0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0,0,0,1,0.18181818181818182,0,4,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.36363636363636365,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,3.095795255000934,2.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,2.0,2,0.0,2,0,4,2,2,0,0,0,2,2,0,0,0,9,2,0,0,0,0,0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0,0,0,1,0.2222222222222222,0,2,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,3,0,15.666666666666666,31,0.0,3,15,33,0,0,0,0,0,0,0,0,0,0,57,49,1,0,0,0,0,0.017543859649122806,0.0,0.0,0.8596491228070176,0.02040816326530612,0.0,0,0,2,0,0.03508771929824561,0,0,0,0,0,0,0,48,44,0,0,0,0,0,31,0,0,0,0,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,9,5,1,0,0,0,4.312393689596348,4.152490650406135,-0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,1
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,3,1,6.0,13,33.0,2,17,34,0,0,0,0,0,0,0,0,0,0,63,20,35,34,0,0,0,0.5555555555555556,0.0,0.0,0.31746031746031744,1.75,0.0,0,0,2,0,0.031746031746031744,0,0,0,0,0,0,0,51,18,28,0,0,0,33,13,33,33,0,1,0,0,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,12,2,7,0,0,0,4.271185582938583,3.308694969562842,3.7941671325678072,0.0,0.0,0.0,1,0,0,0,0.0,0,1,1
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,3,0,10.666666666666666,18,0.0,3,13,21,0,0,0,0,0,0,0,0,0,0,42,34,1,0,0,0,0,0.023809523809523808,0.0,0.0,0.8095238095238095,0.029411764705882353,0.0,0,0,2,0,0.047619047619047616,0,0,0,0,0,0,0,34,30,0,0,0,0,0,18,0,0,0,0,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,8,4,1,0,0,0,3.5698093883981814,3.2364129303812947,-0.0,0.0,0.0,0.0,1,0,0,0,0.14285714285714285,0,1,1
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.721928094887362,0.9182958340544896,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,3,0,12.666666666666666,29,0.0,2,14,23,0,0,0,0,0,0,0,0,0,0,48,40,1,0,0,0,0,0.020833333333333332,0.0,0.0,0.8333333333333334,0.025,0.0,0,0,2,0,0.041666666666666664,0,0,0,0,0,0,0,37,33,0,0,0,0,0,29,0,0,0,0,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,11,7,1,0,0,0,4.248734053066622,4.006198332810095,-0.0,0.0,0.0,0.0,1,0,0,0,2.0,0,1,1
0,3,0,6.0,9,0.0,3,3,18,2,2,0,0,0,2,2,0,0,0,29,20,1,0,0,0,0,0.034482758620689655,0.0,0.0,0.6896551724137931,0.05,0.0,0,0,2,0,0.10344827586206896,0,2,2,0,0,0,0,21,16,0,0,0,0,0,9,0,0,0,0,0,0,2,1,3,0.06896551724137931,0.1,0.0,0.0,0.0,0.0,6,2,1,0,0,0,4.1852301329094015,3.784183719779189,-0.0,0.0,0.0,0.0,1,0,0,0,2.0,0,1,1
0,3,4,3.6666666666666665,6,10.25,2,12,41,1,0,1,1,0,1,0,1,1,0,66,13,45,30,14,5,0,0.6818181818181818,0.0,0.0,0.19696969696969696,3.4615384615384617,0.0,0,0,3,0,0.030303030303030304,0,1,0,1,1,0,0,53,11,37,12,4,0,14,6,14,14,0,0,0,0,2,4,6,0.015151515151515152,0.0,0.022222222222222223,0.07142857142857142,0.0,0.0,12,2,7,1,1,0,4.517212490275556,3.3927474104487847,4.41120441892766,3.6644977792004614,2.321928094887362,0.0,1,0,0,0,0.0,0,1,1
0,2,2,7.0,11,4.5,3,9,19,0,0,0,0,0,0,0,0,0,0,35,15,12,11,0,0,0,0.34285714285714286,0.0,0.0,0.42857142857142855,0.8,0.0,0,0,1,0,0.05714285714285714,0,0,0,0,0,0,0,28,14,9,0,0,0,6,11,6,6,0,0,0,0,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,7,1,3,0,0,0,3.9544425746945735,3.3735572622751855,2.8553885422075336,0.0,0.0,0.0,1,0,0,0,0.0,0,1,1
0,2,1,11.0,19,8.0,3,12,22,0,0,0,0,0,0,0,0,0,0,39,23,9,0,8,0,0,0.23076923076923078,0.0,0.0,0.5897435897435898,0.391304347826087,0.0,0,0,1,0,0.05128205128205128,0,0,0,0,0,0,0,34,22,8,8,0,0,8,19,8,8,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,3.9772086288967645,3.6753108689123635,2.725480556997868,2.5,0.0,0.0,1,0,0,0,0.0,0,1,1
0,3,0,5.333333333333333,7,0.0,3,6,14,0,0,0,0,0,0,0,0,0,0,26,18,1,0,0,0,0,0.038461538461538464,0.0,0.0,0.6923076923076923,0.05555555555555555,0.0,0,0,2,0,0.07692307692307693,0,0,0,0,0,0,0,20,16,0,0,0,0,0,7,0,0,0,0,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,6,2,1,0,0,0,3.979097891134805,3.614369445886757,-0.0,0.0,0.0,0.0,1,0,0,0,2.0,0,1,1
0,3,1,9.0,18,6.0,2,10,24,0,0,0,0,0,0,0,0,0,0,44,29,8,7,0,0,0,0.18181818181818182,0.0,0.0,0.6590909090909091,0.27586206896551724,0.0,0,0,3,0,0.045454545454545456,0,0,0,0,0,0,0,34,25,5,0,0,0,6,18,6,6,0,0,0,0,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,10,4,3,0,0,0,4.070353994119939,3.6764409086968683,2.75,0.0,0.0,0.0,1,0,0,0,0.0,0,1,1
0,1,0,2.0,2,0.0,2,0,4,2,2,0,0,0,2,2,0,0,0,9,2,0,0,0,0,0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0,0,0,1,0.2222222222222222,0,2,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,4,0,4.5,6,0.0,3,5,17,1,1,0,0,0,1,1,0,0,0,30,21,1,0,0,0,0,0.03333333333333333,0.0,0.0,0.7,0.047619047619047616,0.0,0,0,3,0,0.1,0,1,1,0,0,0,0,22,17,0,0,0,0,0,6,0,0,0,0,0,0,3,1,4,0.03333333333333333,0.047619047619047616,0.0,0.0,0.0,0.0,7,3,1,0,0,0,3.847742678581274,3.3320953986601696,-0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,1
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
2,2,2,9.0,15,6.5,3,16,37,9,0,0,0,9,9,0,0,0,9,75,19,16,15,0,0,32,0.21333333333333335,0.4266666666666667,1.6842105263157894,0.25333333333333335,0.8421052631578947,2.0,0,0,1,0,0.02666666666666667,9,9,0,0,0,0,9,53,18,13,0,0,18,10,15,10,10,9,0,2,0,1,3,4,0.12,0.0,0.0,0.0,0.0,0.28125,13,1,3,0,0,5,4.7168174849457785,3.5766176449086657,3.1556390622295662,0.0,0.0,4.288909765557392,1,0,0,0,1.0,0,1,1
0,1,0,2.0,2,0.0,2,0,4,2,2,0,0,0,2,2,0,0,0,9,2,0,0,0,0,0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0,0,0,1,0.2222222222222222,0,2,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,3,1,6.0,13,10.0,2,8,24,0,0,0,0,0,0,0,0,0,0,39,20,11,0,10,5,0,0.28205128205128205,0.0,0.0,0.5128205128205128,0.55,0.0,0,0,3,0,0.05128205128205128,0,0,0,0,0,0,0,32,18,9,9,4,0,10,13,10,10,0,0,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,7,2,2,1,1,0,3.9872178475009488,3.6219280948873624,3.2776134368191157,3.1219280948873624,2.321928094887362,0.0,1,0,1,0,26.0,0,1,1
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,3,3,5.0,9,10.666666666666666,3,12,37,0,0,0,0,0,0,0,0,0,0,60,17,35,27,7,0,0,0.5833333333333334,0.0,0.0,0.2833333333333333,2.0588235294117645,0.0,0,0,3,0,0.05,0,0,0,0,0,0,0,49,15,29,7,0,0,14,9,14,14,0,0,0,0,2,3,5,0.0,0.0,0.0,0.0,0.0,0.0,11,2,6,0,0,0,4.296834613373056,3.2195282822995472,4.014438730983427,2.8073549220576037,0.0,0.0,1,0,1,1,0.0,0,1,1
0,2,4,9.0,16,9.0,2,18,38,1,0,1,1,0,1,0,1,1,0,67,19,40,28,11,5,0,0.5970149253731343,0.0,0.0,0.2835820895522388,2.1052631578947367,0.0,0,0,2,0,0.029850746268656716,0,1,0,1,1,0,0,56,18,33,9,4,0,11,16,11,11,0,0,0,0,1,4,5,0.014925373134328358,0.0,0.025,0.09090909090909091,0.0,0.0,10,1,6,1,1,0,4.256262608872976,3.0053148568942794,4.215311532225103,3.4594316186372973,2.321928094887362,0.0,1,0,0,0,0.0,0,1,1
0,1,0,1.0,1,0.0,1,0,4,1,1,0,0,0,1,1,0,0,0,8,1,0,0,0,0,0,0.0,0.0,0.0,0.125,0.0,0.0,0,0,0,1,0.25,0,1,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.125,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.5,-0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,2,1,4.5,7,3.0,2,6,11,0,0,0,0,0,0,0,0,0,0,23,10,5,4,0,0,0,0.21739130434782608,0.0,0.0,0.43478260869565216,0.5,0.0,0,0,1,0,0.13043478260869565,0,0,0,0,0,0,0,17,9,3,0,0,0,3,7,3,3,0,0,0,0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,6,1,2,0,0,0,3.44726249944121,2.6464393446710157,1.9219280948873623,0.0,0.0,0.0,1,0,0,0,0.0,0,1,1
0,3,0,10.333333333333334,16,0.0,3,9,25,0,0,0,0,0,0,0,0,0,0,41,33,1,0,0,0,0,0.024390243902439025,0.0,0.0,0.8048780487804879,0.030303030303030304,0.0,0,0,2,0,0.04878048780487805,0,0,0,0,0,0,0,34,30,0,0,0,0,0,16,0,0,0,1,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,7,3,1,0,0,0,4.153062297660665,3.8360819078152044,-0.0,0.0,0.0,0.0,1,0,0,0,51.0,0,1,1
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,4,0,19.0,59,0.0,2,17,53,3,3,0,0,0,9,9,0,0,0,87,79,1,0,0,0,0,0.011494252873563218,0.0,0.0,0.9080459770114943,0.012658227848101266,0.0,0,0,3,0,0.022988505747126436,0,9,9,0,0,0,0,70,66,0,0,0,0,0,59,0,0,0,0,0,0,3,1,4,0.10344827586206896,0.11392405063291139,0.0,0.0,0.0,0.0,8,4,1,0,0,0,4.72992259381426,4.612351521053284,-0.0,0.0,0.0,0.0,1,0,0,1,4.0,1,1,1
0,1,0,4.0,4,0.0,4,0,4,4,4,0,0,0,4,4,0,0,0,11,4,0,0,0,0,0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0,0,0,1,0.18181818181818182,0,4,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.36363636363636365,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,3.095795255000934,2.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,3,0,5.0,8,0.0,2,3,16,0,0,0,0,0,0,0,0,0,0,25,17,1,0,0,0,0,0.04,0.0,0.0,0.68,0.058823529411764705,0.0,0,0,2,0,0.08,0,0,0,0,0,0,0,19,15,0,0,0,0,0,8,0,0,0,0,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,6,2,1,0,0,0,3.863465189601647,3.616874605956222,-0.0,0.0,0.0,0.0,1,0,0,0,3.0,0,1,1
0,3,0,9.666666666666666,20,0.0,2,12,22,0,0,0,0,0,0,0,0,0,0,40,31,1,0,0,0,0,0.025,0.0,0.0,0.775,0.03225806451612903,0.0,0,0,2,0,0.05,0,0,0,0,0,0,0,34,29,0,0,0,0,0,20,0,0,0,1,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,6,2,1,0,0,0,4.146439344671016,3.9621031651557956,-0.0,0.0,0.0,0.0,1,0,0,0,2.0,0,1,1
0,1,0,2.0,2,0.0,2,0,4,2,2,0,0,0,2,2,0,0,0,9,2,0,0,0,0,0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0,0,0,1,0.2222222222222222,0,2,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,2.0,2,0.0,2,0,4,2,2,0,0,0,2,2,0,0,0,9,2,0,0,0,0,0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0,0,0,1,0.2222222222222222,0,2,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,2.0,2,0.0,2,0,4,2,2,0,0,0,2,2,0,0,0,9,2,0,0,0,0,0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0,0,0,1,0.2222222222222222,0,2,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,3,0,16.666666666666668,41,0.0,3,15,39,0,0,0,0,0,0,0,0,0,0,60,52,1,0,0,0,0,0.016666666666666666,0.0,0.0,0.8666666666666667,0.019230769230769232,0.0,0,0,2,0,0.03333333333333333,0,0,0,0,0,0,0,54,50,0,0,0,0,0,41,0,0,0,1,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,6,2,1,0,0,0,4.418820387022781,4.281700535240759,-0.0,0.0,0.0,0.0,1,0,0,0,2.0,0,1,1
0,9,0,6.333333333333333,24,0.0,2,23,39,0,0,0,0,0,0,0,0,0,0,74,65,1,0,0,0,0,0.013513513513513514,0.0,0.0,0.8783783783783784,0.015384615384615385,0.0,0,0,8,0,0.02702702702702703,0,0,0,0,0,0,0,62,57,0,0,0,0,0,24,0,0,0,1,0,0,8,1,9,0.0,0.0,0.0,0.0,0.0,0.0,12,8,1,0,0,0,4.169565400756639,3.9901069449011057,-0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,1
0,3,0,8.0,15,0.0,2,8,20,0,0,0,0,0,0,0,0,0,0,34,26,1,0,0,0,0,0.029411764705882353,0.0,0.0,0.7647058823529411,0.038461538461538464,0.0,0,0,2,0,0.058823529411764705,0,0,0,0,0,0,0,28,24,0,0,0,0,0,15,0,0,0,0,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,6,2,1,0,0,0,3.9764499732851233,3.6612262562697895,-0.0,0.0,0.0,0.0,1,0,0,0,2.0,0,1,1
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,3,4,3.6666666666666665,6,8.5,2,9,38,0,0,0,0,0,0,0,0,0,0,59,13,38,30,7,5,0,0.6440677966101694,0.0,0.0,0.22033898305084745,2.923076923076923,0.0,0,0,3,0,0.03389830508474576,0,0,0,0,0,0,0,47,11,31,6,4,0,11,6,11,11,0,0,0,0,2,4,6,0.0,0.0,0.0,0.0,0.0,0.0,12,2,7,1,1,0,4.430969481705154,3.3927474104487847,4.238334671954104,2.521640636343318,2.321928094887362,0.0,1,0,0,0,0.0,0,1,1
0,3,1,8.0,12,7.0,3,9,23,1,1,0,0,0,1,1,0,0,0,41,26,8,0,7,0,0,0.1951219512195122,0.0,0.0,0.6341463414634146,0.3076923076923077,0.0,0,0,2,0,0.07317073170731707,0,1,1,0,0,0,0,32,21,7,7,0,0,7,12,7,7,0,1,0,0,2,1,3,0.024390243902439025,0.038461538461538464,0.0,0.0,0.0,0.0,8,4,1,0,0,0,4.241102309232295,3.95006375643621,2.75,2.521640636343318,0.0,0.0,1,0,0,0,0.0,0,1,1
0,3,0,6.0,9,0.0,3,4,17,0,0,0,0,0,0,0,0,0,0,28,20,1,0,0,0,0,0.03571428571428571,0.0,0.0,0.7142857142857143,0.05,0.0,0,0,2,0,0.07142857142857142,0,0,0,0,0,0,0,21,17,0,0,0,0,0,9,0,0,0,0,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,7,3,1,0,0,0,3.7264741182543757,3.408694969562842,-0.0,0.0,0.0,0.0,1,0,1,1,4.0,1,1,1
0,1,0,4.0,4,0.0,4,0,4,4,4,0,0,0,4,4,0,0,0,11,4,0,0,0,0,0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0,0,0,1,0.18181818181818182,0,4,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.36363636363636365,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.913977073182752,1.5,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,2,0,5.5,8,0.0,3,1,9,6,6,0,0,0,6,6,0,0,0,21,12,1,0,0,0,0,0.047619047619047616,0.0,0.0,0.5714285714285714,0.08333333333333333,0.0,0,0,1,0,0.09523809523809523,0,6,6,0,0,0,0,10,5,0,0,0,0,0,8,0,0,0,0,0,0,1,1,2,0.2857142857142857,0.5,0.0,0.0,0.0,0.0,5,1,1,0,0,0,3.499227541723357,2.7516291673878226,-0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,1
