Querylength,domain_token_count,path_token_count,avgdomaintokenlen,longdomaintokenlen,avgpathtokenlen,tld,charcompvowels,charcompace,ldl_url,ldl_domain,ldl_path,ldl_filename,ldl_getArg,dld_url,dld_domain,dld_path,dld_filename,dld_getArg,urlLen,domainlength,pathLength,subDirLen,fileNameLen,this.fileExtLen,ArgLen,pathurlRatio,ArgUrlRatio,argDomanRatio,domainUrlRatio,pathDomainRatio,argPathRatio,executable,isPortEighty,NumberofDotsinURL,ISIpAddressInDomainName,CharacterContinuityRate,LongestVariableValue,URL_DigitCount,host_DigitCount,Directory_DigitCount,File_name_DigitCount,Extension_DigitCount,Query_DigitCount,URL_Letter_Count,host_letter_count,Directory_LetterCount,Filename_LetterCount,Extension_LetterCount,Query_LetterCount,LongestPathTokenLength,Domain_LongestWordLength,Path_LongestWordLength,sub-Directory_LongestWordLength,Arguments_LongestWordLength,URL_sensitiveWord,URLQueries_variable,spcharUrl,delimeter_Domain,delimeter_path,delimeter_Count,NumberRate_URL,NumberRate_Domain,NumberRate_DirectoryName,NumberRate_FileName,NumberRate_Extension,NumberRate_AfterPath,SymbolCount_URL,SymbolCount_Domain,SymbolCount_Directoryname,SymbolCount_FileName,SymbolCount_Extension,SymbolCount_Afterpath,Entropy_URL,Entropy_Domain,Entropy_DirectoryName,Entropy_Filename,Entropy_Extension,Entropy_Afterpath,label
3,3,7,2.6666667,4,6.4,3,13,9,0,0,0,0,0,0,0,0,0,0,60,10,43,43,2,2,6,0.71666664,0.1,0.6,0.16666667,4.3,0.13953489,0,-1,3,-1,0.5,3,3,0,0,0,3,3,46,8,22,7,5,0,14,4,14,14,0,0,1,4,0,1,1,0.05,0.0,0.0,0.166666667,0.3,0.5,9,2,2,3,2,1,0.74758826,0.879588002,0.790995573,0.920062511,0.939794001,1.0,0
0,2,5,4.0,5,2.8,2,2,2,0,0,0,0,0,0,0,0,0,0,34,9,18,18,7,4,2,0.5294118,0.05882353,0.22222222,0.2647059,2.0,0.11111111,0,-1,2,-1,0.6666667,-1,2,0,0,2,0,-1,24,8,4,4,4,-1,7,5,4,4,-1,0,0,3,0,2,-1,0.0588235294,0.0,0.0,0.1666666667,0.0,-1.0,5,1,1,1,0,-1,0.8293973664,0.929896694,0.8710490643,1.0,1.0,-1.0,1
18,2,8,3.5,5,3.0,2,5,4,1,0,1,0,1,0,0,0,0,0,64,8,48,48,2,2,32,0.75,0.5,4.0,0.125,6.0,0.6666667,0,-1,2,-1,0.75,10,14,0,0,0,14,14,38,7,5,5,16,4,35,5,5,5,0,0,2,3,0,2,3,0.21875,0.0,0.0,0.341463415,0.4,0.4375,9,1,1,5,4,3,0.77079878,0.916666667,0.898226518,0.793843721,0.78117681,0.784191719,0
0,2,5,8.0,13,6.4,2,10,9,0,0,0,0,0,0,0,0,0,0,60,17,36,36,21,4,2,0.6,0.033333335,0.11764706,0.28333333,2.1176472,0.055555556,0,-1,2,-1,0.8235294,-1,0,0,0,0,0,-1,52,16,8,20,4,-1,21,13,11,9,-1,0,0,3,0,2,-1,0.0,0.0,0.0,0.0,0.0,-1.0,5,1,1,1,0,-1,0.686424338,0.798523083,0.939794001,0.801453416,1.0,-1.0,0
24,3,10,6.0,13,2.75,3,17,10,0,0,0,0,0,0,0,0,0,0,91,20,64,64,2,2,49,0.7032967,0.53846157,2.45,0.21978022,3.2,0.765625,0,-1,3,-1,0.7,11,6,0,0,0,6,6,68,18,3,5,38,17,53,13,7,7,11,0,4,3,0,2,7,0.0659340659,0.0,0.0,0.1016949153,0.1132075472,0.1224489796,14,2,1,9,8,7,0.7094420481,0.7830263821,0.8277293768,0.7529399301,0.7620433417,0.7547115748,1
67,3,13,5.6666665,12,3.5,3,35,23,0,0,0,0,0,0,0,0,0,0,143,19,117,117,2,2,99,0.8181818,0.6923077,5.2105265,0.13286713,6.1578946,0.84615386,0,-1,3,-1,0.42105263,26,7,0,0,0,7,7,112,16,6,5,81,55,103,7,17,17,11,0,5,3,1,4,9,0.048951049,0.0,0.0,0.0642201835,0.067961165,0.0707070707,18,2,1,13,12,11,0.6722268431,0.8326146603,0.9166666667,0.698789253,0.7024642463,0.6950191898,1
22,4,10,6.25,17,3.5,4,19,10,0,0,0,0,0,0,0,0,0,0,100,28,65,65,2,2,47,0.65,0.47,1.6785715,0.28,2.3214285,0.72307694,0,-1,4,-1,0.64285713,11,4,0,0,0,4,4,78,25,6,5,38,17,51,17,7,7,11,0,4,3,0,2,7,0.04,0.0,0.0,0.0701754386,0.0784313725,0.085106383,15,3,1,9,8,7,0.6834760756,0.7688109753,0.9166666667,0.7420898552,0.7502924093,0.7415058751,1
0,3,8,2.6666667,4,3.625,3,8,6,0,0,0,0,0,0,0,0,0,0,53,10,36,36,16,4,2,0.6792453,0.03773585,0.2,0.18867925,3.6,0.055555556,0,-1,4,-1,0.5,-1,0,0,0,0,0,-1,41,8,19,6,4,-1,8,4,8,8,-1,0,0,5,0,3,-1,0.0,0.0,0.0,0.0,0.0,-1.0,9,2,3,2,1,-1,0.742937099,0.879588002,0.726978107,0.891585596,0.907019018,-1.0,0
0,3,15,7.3333335,16,4.3333335,3,19,10,0,0,0,0,0,0,0,0,0,0,110,24,79,79,5,4,2,0.7181818,0.018181818,0.083333336,0.21818182,3.2916667,0.025316456,0,-1,3,-1,0.7083333,-1,10,0,10,0,0,-1,81,22,46,5,4,-1,34,16,10,10,-1,0,0,5,0,10,-1,0.0909090909,0.0,0.1449275362,0.0,0.0,-1.0,8,2,3,1,0,-1,0.6750570345,0.7908057226,0.7020367859,1.0,1.0,-1.0,1
22,4,10,6.25,17,3.5,4,19,10,0,0,0,0,0,0,0,0,0,0,100,28,65,65,2,2,47,0.65,0.47,1.6785715,0.28,2.3214285,0.72307694,0,-1,4,-1,0.64285713,11,4,0,0,0,4,4,78,25,6,5,38,17,51,17,7,7,11,0,4,3,0,2,7,0.04,0.0,0.0,0.0701754386,0.0784313725,0.085106383,15,3,1,9,8,7,0.6864863756,0.7688109753,0.9166666667,0.74810535,0.7572057988,0.7491667827,1
0,2,6,4.0,5,3.25,2,3,2,0,0,0,0,0,0,0,0,0,0,41,9,25,25,14,4,8,0.6097561,0.19512194,0.8888889,0.2195122,2.7777777,0.32,0,-1,3,-1,0.7777778,0,6,3,0,3,0,0,26,5,9,4,4,0,8,3,5,5,0,0,0,3,0,2,0,0.1463414634,0.3333333333,0.0,0.1578947368,0.2307692308,0.375,7,1,1,3,2,1,0.8075902154,1.0,0.8710490643,0.8761005719,0.8336995973,1.0,1
8,3,11,4.0,6,4.375,3,10,11,2,0,2,1,1,0,0,0,0,0,74,14,53,53,22,2,10,0.7162162,0.13513513,0.71428573,0.1891892,3.7857144,0.18867925,0,-1,4,-1,0.5714286,8,9,4,1,2,2,4,50,8,31,7,0,3,11,3,10,10,0,0,1,7,0,2,1,0.121621622,0.285714286,0.035714286,0.16,0.285714286,0.4,13,2,5,4,3,2,0.697727988,0.760709623,0.739836514,0.879410564,0.924957276,0.939794001,0
2,2,6,5.5,8,2.75,2,5,1,0,0,0,0,0,0,0,0,0,0,39,12,20,20,2,2,5,0.51282054,0.12820514,0.41666666,0.30769232,1.6666666,0.25,0,-1,2,-1,1.0,2,10,8,0,0,2,2,20,3,4,4,5,0,9,3,4,4,0,0,1,3,0,1,1,0.2564102564,0.6666666667,0.0,0.1428571429,0.2222222222,0.4,7,1,1,3,2,1,0.8102203212,0.6836405664,0.8710490643,0.9249572757,1.0,1.0,1
2,3,8,2.6666667,4,11.333333,3,21,14,9,0,9,0,0,6,0,6,0,0,102,10,85,85,2,2,11,0.8333333,0.10784314,1.1,0.09803922,8.5,0.12941177,0,-1,3,-1,0.5,2,22,0,0,0,22,2,67,8,16,6,33,0,59,4,14,14,0,0,1,4,0,1,1,0.215686275,0.0,0.0,0.333333333,0.372881356,0.181818182,11,2,2,5,4,1,0.74741476,0.879588002,0.817187788,0.793786729,0.805489902,0.947442759,0
61,3,15,6.3333335,14,2.25,3,40,21,0,0,0,0,0,0,0,0,0,0,161,21,133,133,2,2,120,0.82608694,0.7453416,5.714286,0.13043478,6.3333335,0.90225565,0,-1,3,-1,0.71428573,12,7,0,0,0,7,7,125,19,1,5,96,51,124,14,9,9,11,0,8,3,0,2,16,0.0434782609,0.0,0.0,0.0538461538,0.0564516129,0.0583333333,25,2,1,20,19,18,0.6337532572,0.7966700047,0.5793801643,0.6445203855,0.6438510523,0.6397024906,1
0,2,9,8.0,13,2.7777777,2,5,4,0,0,0,0,0,0,0,0,0,0,57,17,33,33,24,4,2,0.57894737,0.03508772,0.11764706,0.2982456,1.9411764,0.060606062,0,-1,2,-1,0.8235294,-1,6,0,0,6,0,-1,39,16,2,13,4,-1,24,13,6,6,-1,0,0,3,0,6,-1,0.1052631579,0.0,-1.0,-1.0,-1.0,-1.0,5,1,-1,-1,-1,-1,0.8015663678,0.8273054997,-1.0,-1.0,-1.0,-1.0,1
0,2,15,6.5,10,3.9333334,2,18,9,0,0,0,0,0,0,0,0,0,0,94,14,73,73,2,2,2,0.7765958,0.021276595,0.14285715,0.14893617,5.214286,0.02739726,0,-1,1,-1,0.78571427,-1,9,0,2,0,7,-1,67,13,33,17,0,-1,39,10,7,6,-1,0,0,5,0,10,-1,0.095744681,0.0,-1.0,-1.0,-1.0,-1.0,6,1,-1,-1,-1,-1,0.697665229,0.798230986,-1.0,-1.0,-1.0,-1.0,0
0,2,10,4.5,6,4.9,2,13,7,0,0,0,0,0,0,0,0,0,0,75,10,58,58,6,4,2,0.7733333,0.026666667,0.2,0.13333334,5.8,0.03448276,0,-1,2,-1,0.7,-1,13,0,7,6,0,-1,49,9,32,0,4,-1,15,6,11,11,-1,0,0,8,0,2,-1,0.173333333,0.0,0.14893617,0.545454545,0.0,-1.0,10,1,6,1,0,-1,0.721695183,0.819382003,0.74611494,1.0,1.0,-1.0,0
24,3,12,3.3333333,5,2.8,3,21,13,0,0,0,0,0,0,0,0,0,0,93,12,74,74,2,2,55,0.79569894,0.5913978,4.5833335,0.12903225,6.1666665,0.7432432,0,-1,3,-1,0.5,11,4,0,0,0,4,4,69,10,6,5,44,19,59,5,7,7,11,0,5,3,0,3,9,0.0430107527,0.0,0.0,0.0615384615,0.0677966102,0.0727272727,16,2,1,11,10,9,0.7070927285,0.8429809819,0.929896694,0.730854018,0.7386646149,0.7297007777,1
0,3,8,5.3333335,9,4.5,3,6,3,1,0,1,0,0,0,0,0,0,0,68,18,43,43,9,3,2,0.63235295,0.029411765,0.11111111,0.2647059,2.3888888,0.046511628,0,-1,3,-1,0.5555556,-1,19,0,10,9,0,-1,37,16,14,0,3,-1,9,9,6,6,-1,1,0,7,0,1,-1,0.279411765,0.0,0.333333333,0.692307692,0.0,-1.0,10,2,5,1,0,-1,0.770999961,0.85671355,0.785948797,0.901157537,1.0,-1.0,0
0,5,5,2.6,5,3.8,5,4,4,0,0,0,0,0,0,0,0,0,0,47,17,23,23,5,4,2,0.4893617,0.04255319,0.11764706,0.3617021,1.3529412,0.08695652,0,-1,5,-1,0.3529412,-1,5,0,0,5,0,-1,31,13,10,0,4,-1,7,5,7,7,-1,0,0,4,0,1,-1,0.106382979,0.0,0.0,0.5,0.0,-1.0,9,4,2,1,0,-1,0.744397437,0.78765934,0.818007335,0.939794001,1.0,-1.0,0
0,3,8,6.3333335,14,5.125,3,11,9,1,0,1,0,0,0,0,0,0,0,76,21,48,48,7,2,2,0.6315789,0.02631579,0.0952381,0.27631578,2.2857144,0.041666668,0,-1,4,-1,0.71428573,-1,1,0,1,0,0,-1,63,19,31,7,2,-1,10,14,9,9,-1,0,0,6,0,2,-1,0.013157895,0.0,0.026315789,0.0,0.0,-1.0,10,2,5,1,0,-1,0.702740502,0.869902715,0.772421048,1.0,1.0,-1.0,0
0,3,16,5.3333335,10,5.6875,3,36,20,0,0,0,0,0,0,0,0,0,0,131,18,106,106,71,4,2,0.8091603,0.015267176,0.11111111,0.13740458,5.888889,0.018867925,0,-1,4,-1,0.6111111,-1,8,0,4,4,0,-1,103,16,20,59,4,-1,71,10,13,13,-1,0,0,5,0,11,-1,0.0610687023,0.0,0.1333333333,0.0526315789,0.0,-1.0,9,2,4,1,0,-1,0.6440906128,0.8300677204,0.8079933924,0.6765924821,1.0,-1.0,1
0,2,4,6.0,9,4.25,2,5,3,1,0,1,1,0,0,0,0,0,0,40,13,20,20,9,4,2,0.5,0.05,0.15384616,0.325,1.5384616,0.1,0,-1,2,-1,0.7692308,-1,2,0,0,2,0,-1,31,12,4,7,4,-1,9,9,4,4,-1,0,0,3,0,1,-1,0.05,0.0,0.0,0.142857143,0.0,-1.0,5,1,1,1,0,-1,0.778654396,0.916849799,0.871049064,0.962478638,1.0,-1.0,0
52,3,12,7.3333335,17,2.6666667,3,29,16,0,0,0,0,0,0,0,0,0,0,131,24,100,100,2,2,89,0.7633588,0.6793893,3.7083333,0.18320611,4.1666665,0.89,0,-1,3,-1,0.41666666,24,9,0,-1,0,9,9,100,21,-1,5,70,39,93,9,12,12,16,0,5,2,1,4,9,0.0687022901,0.0,-1.0,-1.0,-1.0,-1.0,16,2,-1,-1,-1,-1,0.6908143146,0.7205094598,-1.0,-1.0,-1.0,-1.0,1
30,4,16,5.75,12,3.6666667,4,25,29,5,0,5,0,4,0,0,0,0,0,169,26,136,136,2,2,108,0.80473375,0.6390532,4.1538463,0.15384616,5.230769,0.7941176,0,-1,5,-1,0.5,24,32,0,4,1,27,4,112,23,46,7,32,24,65,12,11,11,2,0,3,6,0,2,5,0.189349112,0.0,0.064516129,0.378378378,0.415384615,0.086956522,23,3,11,7,6,7,0.69244474,0.791265232,0.777497759,0.761936809,0.760175714,0.810044351,0
0,3,10,6.6666665,14,6.5,3,18,16,11,0,11,1,0,8,0,8,0,0,103,22,74,74,19,3,2,0.7184466,0.019417476,0.09090909,0.21359223,3.3636363,0.027027028,0,-1,3,-1,0.6818182,-1,19,0,18,1,0,-1,70,20,27,16,3,-1,32,14,5,5,-1,0,0,5,0,5,-1,0.184466019,0.0,0.352941176,0.043478261,0.0,-1.0,8,2,3,1,0,-1,0.717469153,0.808833287,0.730756952,0.877406272,1.0,-1.0,0
76,4,18,6.75,19,3.5,4,40,22,0,0,0,0,0,0,0,0,0,0,174,30,137,137,2,2,119,0.7873563,0.68390805,3.9666667,0.1724138,4.5666666,0.8686131,0,-1,4,-1,0.6666667,45,11,0,0,0,11,11,131,27,6,5,89,56,123,19,9,9,9,0,6,3,0,8,12,0.0632183908,0.0,0.0,0.0852713178,0.0894308943,0.0924369748,22,3,1,16,15,14,0.6386526504,0.7859487973,0.9166666667,0.6622954833,0.6620021273,0.658571903,1
40,3,15,4.3333335,8,5.75,3,17,13,0,0,0,0,0,0,0,0,0,0,123,15,101,101,2,2,74,0.8211382,0.60162604,4.9333334,0.12195122,6.733333,0.7326733,0,-1,3,-1,0.6,22,28,0,0,0,28,28,72,13,8,12,35,8,78,8,12,12,5,0,5,3,0,6,9,0.227642276,0.0,0.0,0.307692308,0.358974359,0.378378378,16,2,1,11,10,9,0.711609178,0.748224543,0.939794001,0.741084087,0.735400785,0.722039391,0
7,3,8,4.0,6,4.6,3,12,5,0,0,0,0,0,0,0,0,0,0,67,14,46,46,2,2,18,0.6865672,0.26865673,1.2857143,0.20895523,3.2857144,0.39130434,0,-1,3,-1,0.71428573,5,6,6,0,0,0,0,48,6,9,11,18,7,22,3,11,11,5,0,2,4,0,1,3,0.089552239,0.428571429,0.0,0.0,0.0,0.0,11,2,2,5,4,3,0.773256313,0.784068782,0.75,0.840959815,0.890376495,0.88335938,0
32,3,12,6.6666665,16,4.2222223,3,18,16,12,0,12,0,9,5,0,5,0,5,122,22,93,93,2,2,46,0.76229507,0.37704918,2.090909,0.18032786,4.2272725,0.49462366,0,-1,5,-1,0.77272725,32,20,0,3,0,17,16,86,20,28,3,31,16,51,16,10,5,0,0,1,6,0,4,1,0.163934426,0.0,0.037037037,0.287878788,0.309090909,0.369565217,13,2,5,4,3,1,0.743411887,0.801138793,0.847255486,0.816047738,0.843150132,0.811580693,0
19,3,11,3.3333333,5,2.8,3,16,10,0,0,0,0,0,0,0,0,0,0,80,12,61,61,2,2,42,0.7625,0.525,3.5,0.15,5.0833335,0.6885246,0,-1,3,-1,0.5,11,2,0,0,0,2,2,60,10,6,5,35,16,46,5,7,7,11,0,4,3,0,3,7,0.025,0.0,0.0,0.0384615385,0.0434782609,0.0476190476,14,2,1,9,8,7,0.720895047,0.8429809819,0.929896694,0.7642749222,0.7755876652,0.7692278424,1
0,2,11,8.0,13,4.909091,2,19,16,0,0,0,0,0,0,0,0,0,0,88,17,64,64,5,4,2,0.72727275,0.022727273,0.11764706,0.19318181,3.764706,0.03125,0,-1,2,-1,0.47058824,-1,2,0,2,0,0,-1,71,15,43,5,4,-1,21,7,21,21,-1,0,0,6,1,5,-1,0.0227272727,0.0,0.037037037,0.0,0.0,-1.0,8,1,4,1,0,-1,0.662618277,0.8164417563,0.7091665631,1.0,1.0,-1.0,1
0,2,4,7.0,11,3.25,2,3,1,1,0,1,0,0,0,0,0,0,0,38,15,16,16,5,4,2,0.42105263,0.05263158,0.13333334,0.39473686,1.0666667,0.125,0,-1,2,-1,0.4,-1,1,0,1,0,0,-1,29,13,3,5,4,-1,5,5,5,0,-1,0,0,3,1,1,-1,0.026315789,0.0,0.166666667,0.0,0.0,-1.0,5,1,1,1,0,-1,0.79052163,0.89761679,0.871049064,1.0,1.0,-1.0,0
36,3,10,5.6666665,11,3.5,3,21,10,2,0,2,0,2,0,0,0,0,0,103,19,77,77,2,2,59,0.74757284,0.57281554,3.1052632,0.18446602,4.0526314,0.76623374,0,-1,3,-1,0.6315789,14,4,0,0,0,4,4,81,17,6,5,49,30,63,11,8,8,8,0,4,3,0,2,7,0.0388349515,0.0,0.0,0.0579710145,0.0634920635,0.0677966102,15,2,1,10,9,8,0.6898357392,0.7428481308,0.9166666667,0.7431604334,0.7513103011,0.7438778009,1
62,2,10,7.0,11,1.0,2,13,7,6,0,6,0,6,1,0,1,0,1,96,15,74,74,2,2,69,0.7708333,0.71875,4.6,0.15625,4.9333334,0.9324324,0,-1,2,-1,0.8,44,7,0,0,0,7,5,75,14,2,14,41,53,52,11,10,9,18,0,2,3,0,4,3,0.072916667,0.0,0.0,0.1,0.134615385,0.101449275,8,1,1,5,2,4,0.80637129,0.863489053,0.75,0.862208504,0.895353721,0.859736483,0
0,2,4,6.0,9,4.25,2,2,1,3,0,3,3,0,2,0,2,2,0,40,13,20,20,9,4,2,0.5,0.05,0.15384616,0.325,1.5384616,0.1,0,-1,2,-1,0.7692308,-1,4,0,0,4,0,-1,29,12,4,5,4,-1,9,9,4,4,-1,0,0,3,0,1,-1,0.1,0.0,0.0,0.285714286,0.0,-1.0,5,1,1,1,0,-1,0.779123519,0.916849799,0.871049064,0.849914551,1.0,-1.0,0
111,3,8,10.333333,26,4.8,3,24,15,16,0,16,0,16,1,0,1,0,1,193,33,153,153,2,2,124,0.7927461,0.64248705,3.7575758,0.17098446,4.6363635,0.8104575,0,-1,3,-1,0.33333334,102,17,0,0,0,17,17,159,29,15,5,106,94,129,10,9,9,9,0,2,4,2,1,3,0.0880829016,0.0,0.0,0.1259259259,0.1317829457,0.1370967742,11,2,2,5,4,3,0.7083562743,0.7844934268,0.7933645889,0.7474983276,0.7484685328,0.7536682298,1
40,3,9,4.0,6,2.6666667,3,14,10,8,0,8,0,8,5,0,5,0,5,92,14,71,71,2,2,49,0.7717391,0.5326087,3.5,0.1521739,5.071429,0.69014084,0,-1,3,-1,0.5,32,20,0,0,0,20,20,58,12,10,3,29,20,53,6,8,8,8,0,2,5,0,1,3,0.217391304,0.0,0.0,0.350877193,0.377358491,0.408163265,12,2,3,5,4,3,0.749440371,0.835752348,0.723188261,0.793580732,0.798670996,0.785114687,0
2,3,6,5.0,9,2.5,3,5,5,0,0,0,0,0,0,0,0,0,0,48,17,24,24,2,2,10,0.5,0.20833333,0.5882353,0.35416666,1.4117647,0.41666666,0,-1,3,-1,0.5882353,2,2,0,0,0,2,2,36,15,3,4,10,0,14,9,7,4,0,0,1,3,0,1,1,0.0416666667,0.0,0.0,0.1052631579,0.1428571429,0.2,8,2,1,3,2,1,0.7812981791,0.7876593396,0.8277293768,0.8761005719,0.8732737099,0.9397940009,1
0,2,8,9.5,16,4.875,2,10,5,0,0,0,0,0,0,0,0,0,0,73,20,46,46,2,2,2,0.63013697,0.02739726,0.1,0.2739726,2.3,0.04347826,0,-1,1,-1,0.85,-1,7,0,-1,-1,-1,-1,55,19,-1,-1,-1,-1,45,16,10,10,-1,0,0,2,0,6,-1,0.095890411,0.0,-1.0,-1.0,-1.0,-1.0,3,1,-1,-1,-1,-1,0.730559549,0.84370662,-1.0,-1.0,-1.0,-1.0,0
0,2,6,7.5,13,7.6666665,2,14,8,1,0,1,0,0,0,0,0,0,0,74,16,51,51,5,4,2,0.6891892,0.027027028,0.125,0.21621622,3.1875,0.039215688,0,-1,2,-1,0.875,-1,2,0,2,0,0,-1,63,15,35,5,4,-1,15,13,13,13,-1,0,0,5,0,1,-1,0.027027027,0.0,0.0487804878,0.0,0.0,-1.0,7,1,3,1,0,-1,0.6959592296,0.875,0.7096670113,1.0,1.0,-1.0,1
0,2,9,8.0,13,2.7777777,2,5,4,0,0,0,0,0,0,0,0,0,0,57,17,33,33,24,4,2,0.57894737,0.03508772,0.11764706,0.2982456,1.9411764,0.060606062,0,-1,2,-1,0.8235294,-1,6,0,0,6,0,-1,39,16,2,13,4,-1,24,13,6,6,-1,0,0,3,0,6,-1,0.1052631579,0.0,-1.0,-1.0,-1.0,-1.0,5,1,-1,-1,-1,-1,0.7992958569,0.8273054997,-1.0,-1.0,-1.0,-1.0,1
33,3,12,2.6666667,4,3.5,3,27,13,0,0,0,0,0,0,0,0,0,0,106,10,89,89,2,2,71,0.8396226,0.6698113,7.1,0.094339624,8.9,0.7977528,0,-1,3,-1,0.5,7,5,2,0,0,3,3,79,6,4,7,58,30,75,2,7,7,7,1,7,3,0,1,13,0.047169811,0.2,0.0,0.036144578,0.04,0.042253521,20,2,1,15,14,13,0.701003262,0.879588002,0.871049064,0.698407913,0.70776801,0.707614789,0
23,3,10,6.3333335,14,2.25,3,17,9,0,0,0,0,0,0,0,0,0,0,89,21,61,61,2,2,48,0.6853933,0.53932583,2.2857144,0.23595506,2.9047618,0.78688526,0,-1,3,-1,0.71428573,11,5,0,0,0,5,5,67,19,1,5,38,17,52,14,7,7,11,0,4,3,0,2,7,0.0561797753,0.0,0.0,0.0862068966,0.0961538462,0.1041666667,14,2,1,9,8,7,0.7181153368,0.7966700047,0.5793801643,0.7476222197,0.7562980478,0.7482676941,1
0,4,7,2.75,3,5.428571,4,12,7,0,0,0,0,0,0,0,0,0,0,65,14,44,44,5,4,2,0.6769231,0.03076923,0.14285715,0.21538462,3.142857,0.045454547,0,-1,4,-1,0.2857143,-1,0,0,0,0,0,-1,53,11,29,5,4,-1,16,3,8,8,-1,0,0,4,0,3,-1,0.0,0.0,0.0,0.0,0.0,-1.0,8,3,2,1,0,-1,0.68262207,0.7090260576,0.6786575233,1.0,1.0,-1.0,1
0,3,22,5.3333335,10,3.8181818,3,21,17,0,0,0,0,0,0,0,0,0,0,130,18,105,105,64,4,2,0.8076923,0.015384615,0.11111111,0.13846155,5.8333335,0.01904762,0,-1,4,-1,0.6111111,-1,29,0,18,11,0,-1,75,16,8,43,4,-1,64,10,10,10,-1,0,0,5,0,17,-1,0.2230769231,0.0,-1.0,-1.0,-1.0,-1.0,9,2,-1,-1,-1,-1,0.6722801885,0.8300677204,-1.0,-1.0,-1.0,-1.0,1
305,3,6,4.3333335,9,2.5,3,34,27,48,0,48,0,48,7,0,7,0,7,344,15,322,322,2,2,308,0.93604654,0.89534885,20.533333,0.04360465,21.466667,0.95652175,0,-1,3,-1,0.6666667,305,58,0,0,0,58,58,276,13,3,3,253,247,313,9,4,4,0,0,1,3,0,1,1,0.168604651,0.0,0.0,0.1829653,0.185303514,0.188311688,8,2,1,3,2,1,0.660942602,0.863489053,0.827729377,0.661704091,0.66049263,0.658602437,0
0,2,6,7.0,11,3.1666667,2,4,5,0,0,0,0,0,0,0,0,0,0,47,15,25,25,2,2,2,0.5319149,0.04255319,0.13333334,0.31914893,1.6666666,0.08,0,-1,4,-1,0.8,-1,0,0,0,0,0,-1,37,14,14,3,2,-1,8,11,8,8,-1,0,0,3,0,3,-1,0.0,0.0,0.0,0.0,0.0,-1.0,7,1,1,3,2,-1,0.724306276,0.863489053,0.655458754,0.783054889,0.829361317,-1.0,0
24,3,10,6.0,13,2.75,3,17,10,0,0,0,0,0,0,0,0,0,0,91,20,64,64,2,2,49,0.7032967,0.53846157,2.45,0.21978022,3.2,0.765625,0,-1,3,-1,0.7,11,6,0,0,0,6,6,68,18,3,5,38,17,53,13,7,7,11,0,4,3,0,2,7,0.0659340659,0.0,0.0,0.1016949153,0.1132075472,0.1224489796,14,2,1,9,8,7,0.7026876794,0.7830263821,0.8277293768,0.7414150748,0.7488672337,0.7401725059,1
6,3,7,4.3333335,7,3.75,3,9,6,0,0,0,0,0,0,0,0,0,0,58,15,36,36,2,2,17,0.62068963,0.29310346,1.1333333,0.25862068,2.4,0.4722222,0,-1,3,-1,0.53333336,4,2,0,0,0,2,2,44,13,4,8,15,4,21,7,8,8,4,0,2,3,0,1,3,0.0344827586,0.0,0.0,0.0666666667,0.0952380952,0.1176470588,10,2,1,5,4,3,0.7862356632,0.8506077525,0.8710490643,0.8487524019,0.883401528,0.9136527498,1
0,2,11,8.0,13,4.909091,2,19,16,0,0,0,0,0,0,0,0,0,0,88,17,64,64,5,4,2,0.72727275,0.022727273,0.11764706,0.19318181,3.764706,0.03125,0,-1,2,-1,0.47058824,-1,2,0,2,0,0,-1,71,15,43,5,4,-1,21,7,21,21,-1,0,0,6,1,5,-1,0.0227272727,0.0,-1.0,-1.0,-1.0,-1.0,8,1,-1,-1,-1,-1,0.662618277,0.8164417563,-1.0,-1.0,-1.0,-1.0,1
0,5,5,2.6,5,3.6,5,4,4,0,0,0,0,0,0,0,0,0,0,46,17,22,22,4,4,2,0.47826087,0.04347826,0.11764706,0.36956522,1.2941177,0.09090909,0,-1,5,-1,0.3529412,-1,4,0,0,4,0,-1,31,13,10,0,4,-1,7,5,7,7,-1,0,0,4,0,1,-1,0.086956522,0.0,0.0,0.444444444,0.0,-1.0,9,4,2,1,0,-1,0.745245296,0.78765934,0.818007335,1.0,1.0,-1.0,0
15,2,6,5.5,8,1.5,2,2,3,1,0,1,1,1,1,0,1,1,1,46,12,27,27,17,4,21,0.5869565,0.45652175,1.75,0.26086956,2.25,0.7777778,0,-1,2,-1,0.41666666,15,9,0,0,9,0,9,27,10,3,6,4,5,17,4,5,5,0,1,1,3,1,1,1,0.195652174,0.0,0.0,0.409090909,0.0,0.428571429,6,1,1,3,0,2,0.833658603,1.0,0.827729377,0.857299385,1.0,0.848219834,0
92,2,21,5.5,8,2.6666667,2,48,29,0,0,0,0,0,0,0,0,0,0,181,12,162,162,2,2,151,0.89502764,0.83425415,12.583333,0.06629834,13.5,0.93209875,0,-1,2,-1,0.75,45,9,0,-1,0,9,9,138,11,-1,5,118,73,155,8,12,12,11,0,8,2,0,9,16,0.0497237569,0.0,-1.0,-1.0,-1.0,-1.0,23,1,-1,-1,-1,-1,0.6309388871,0.8429809819,-1.0,-1.0,-1.0,-1.0,1
